variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
P17182_Alpha-enolase	proteomics_plasma	LAT	sp|P17182|ENOA_MOUSE	Alpha-enolase  OS=Mus musculus (Mouse) GN=Eno1 PE=1 SV=3	P17182	0.302501966878918	0.700979391157378	0	0.830891720093597	0.116887067221624	0	0.613678631416995		0
A2AEP0_Odorant-binding protein .	proteomics_plasma	LAT	sp|A2AEP0|OBP1B_MOUSE	Odorant-binding protein 1b  OS=Mus musculus (Mouse) GN=Obp1b PE=1 SV=1	A2AEP0	-0.250722149334273	0.700979391157378	0	5.35224870095558	1.31653876530236e-10	1	0.290736933935058		0
Q8CIT9_Suprabasin	proteomics_plasma	LAT	sp|Q8CIT9|SBSN_MOUSE	Suprabasin  OS=Mus musculus (Mouse) GN=Sbsn PE=2 SV=1	Q8CIT9	-0.249036059549763	0.700979391157378	0	1.33407575571681	0.00626326087166815	1	0.701006836571555		0
P70375_Coagulation factor VII	proteomics_plasma	LAT	sp|P70375|FA7_MOUSE	Coagulation factor VII  OS=Mus musculus (Mouse) GN=F7 PE=1 SV=1	P70375	-0.192389287500085	0.700979391157378	0	0.620749688354955	0.075484157153493	0	0.821650823222199		0
Q9Z126_Platelet factor 4	proteomics_plasma	LAT	sp|Q9Z126|PLF4_MOUSE	Platelet factor 4  OS=Mus musculus (Mouse) GN=Pf4 PE=1 SV=1	Q9Z126	0.177760152775257	0.700979391157378	0	0.0474144505992626	0.904125131253714	0	0.397824622936888		0
P01027_Complement C3	proteomics_plasma	LAT	sp|P01027|CO3_MOUSE	Complement C3  OS=Mus musculus (Mouse) GN=C3 PE=1 SV=3	P01027	0.0600089330000344	0.700979391157378	0	0.555861576588661	5.11673734878544e-06	1	0.0160004047921596		0
O35930_Platelet glycoprotein Ib.	proteomics_plasma	LAT	sp|O35930|GP1BA_MOUSE	Platelet glycoprotein Ib alpha chain  OS=Mus musculus (Mouse) GN=Gp1ba PE=1 SV=2	O35930	-0.0419068255923172	0.700979391157378	0	-0.345341798162803	2.99454901545783e-05	1	0.164180297151188		0
Q8K1B8_Fermitin family homolog 3	proteomics_plasma	LAT	sp|Q8K1B8|URP2_MOUSE	Fermitin family homolog 3  OS=Mus musculus (Mouse) GN=Fermt3 PE=1 SV=1	Q8K1B8	0.395344953010401	0.702796967118972	0	0.919649815130303	0.18792287987463	0	0.540372101196961		0
P15327_Bisphosphoglycerate muta.	proteomics_plasma	LAT	sp|P15327|PMGE_MOUSE	Bisphosphoglycerate mutase  OS=Mus musculus (Mouse) GN=Bpgm PE=1 SV=2	P15327	0.302907905029159	0.702796967118972	0	1.11345985743703	0.0489366752160283	1	0.554164632626514		0
P14106_Complement C1q subcompon.	proteomics_plasma	LAT	sp|P14106|C1QB_MOUSE	Complement C1q subcomponent subunit B  OS=Mus musculus (Mouse) GN=C1qb PE=1 SV=2	P14106	0.0859383651543695	0.702796967118972	0	0.252543121216323	0.101595829864956	0	0.301245836965817		0
Q61129_Complement factor I	proteomics_plasma	LAT	sp|Q61129|CFAI_MOUSE	Complement factor I  OS=Mus musculus (Mouse) GN=Cfi PE=1 SV=3	Q61129	0.0447527803125283	0.702796967118972	0	0.200200831336332	0.0164603294828688	1	0.38581753182945		0
Q91WP0_Mannan-binding lectin se.	proteomics_plasma	LAT	sp|Q91WP0|MASP2_MOUSE	Mannan-binding lectin serine protease 2  OS=Mus musculus (Mouse) GN=Masp2 PE=1 SV=1	Q91WP0	-0.0417438331934292	0.702796967118972	0	-0.232650160671056	0.00300481930090692	1	0.276109633627176		0
P68033_Actin, alpha cardiac mus.	proteomics_plasma	LAT	sp|P68033|ACTC_MOUSE	Actin, alpha cardiac muscle 1  OS=Mus musculus (Mouse) GN=Actc1 PE=1 SV=1	P68033	0.462606121234057	0.717153687184034	0	2.13896536921354	0.0158716725612239	1	0.149772853672103		0
P49182_Heparin cofactor 2	proteomics_plasma	LAT	sp|P49182|HEP2_MOUSE	Heparin cofactor 2  OS=Mus musculus (Mouse) GN=Serpind1 PE=1 SV=1	P49182	0.0479337227817958	0.717153687184034	0	-0.197771089784766	0.044235873941924	1	0.719222582006545		0
Q9ESB3_Histidine-rich glycoprot.	proteomics_plasma	LAT	sp|Q9ESB3|HRG_MOUSE	Histidine-rich glycoprotein  OS=Mus musculus (Mouse) GN=Hrg PE=1 SV=2	Q9ESB3	0.0437212404698286	0.717153687184034	0	-0.213173045361529	0.0175363438025666	1	0.637305142429047		0
P15532_Nucleoside diphosphate k.	proteomics_plasma	LAT	sp|P15532|NDKA_MOUSE	Nucleoside diphosphate kinase A  OS=Mus musculus (Mouse) GN=Nme1 PE=1 SV=1	P15532	0.115452604590306	0.717407113061737	0	0.179600007984494	0.432959510526547	0	0.926655145931489		0
Q61805_Lipopolysaccharide-bindi.	proteomics_plasma	LAT	sp|Q61805|LBP_MOUSE	Lipopolysaccharide-binding protein  OS=Mus musculus (Mouse) GN=Lbp PE=1 SV=2	Q61805	-0.0615752029643239	0.717407113061737	0	0.23938942359667	0.0555101246615568	0	0.749389651465108		0
P05213_Tubulin alpha-1B chain	proteomics_plasma	LAT	sp|P05213|TBA1B_MOUSE	Tubulin alpha-1B chain  OS=Mus musculus (Mouse) GN=Tuba1b PE=1 SV=2	P05213	0.335205364318412	0.71831571250527	0	1.24263819485088	0.0555101246615568	0	0.568636331889523		0
Q3UV17_Keratin, type II cytoske.	proteomics_plasma	LAT	sp|Q3UV17|K22O_MOUSE	Keratin, type II cytoskeletal 2 oral  OS=Mus musculus (Mouse) GN=Krt76 PE=1 SV=1	Q3UV17	-0.285228140552391	0.725251692234493	0	-0.0981141381866664	0.883217104033849	0	0.43718002607232		0
P13597_Intercellular adhesion m.	proteomics_plasma	LAT	sp|P13597|ICAM1_MOUSE	Intercellular adhesion molecule 1  OS=Mus musculus (Mouse) GN=Icam1 PE=1 SV=1	P13597	-0.0388859358929352	0.725251692234493	0	0.146053399316301	0.0666320112626746	0	0.536936854616119		0
Q8BH35_Complement component C8 .	proteomics_plasma	LAT	sp|Q8BH35|CO8B_MOUSE	Complement component C8 beta chain  OS=Mus musculus (Mouse) GN=C8b PE=1 SV=1	Q8BH35	0.0448521093511616	0.729774772265584	0	-1.17786433851362	8.39364289121621e-11	1	0.404459073444015		0
Q8VHK1_Caskin-2	proteomics_plasma	LAT	sp|Q8VHK1|CSKI2_MOUSE	Caskin-2  OS=Mus musculus (Mouse) GN=Caskin2 PE=1 SV=3	Q8VHK1	0.102619934003634	0.730935301824195	0	0.152436075555958	0.490604872825393	0	0.8513930313212		0
P04945_Ig kappa chain V-VI regi.	proteomics_plasma	LAT	sp|P04945|KV6AB_MOUSE	Ig kappa chain V-VI region NQ2-6.1  OS=Mus musculus (Mouse) PE=2 SV=1	P04945	-0.342622117878623	0.735774250836535	0	1.32931790420613	0.0666320112626746	0	0.529202525948902		0
P63017_Heat shock cognate 71 kD.	proteomics_plasma	LAT	sp|P63017|HSP7C_MOUSE	Heat shock cognate 71 kDa protein  OS=Mus musculus (Mouse) GN=Hspa8 PE=1 SV=1	P63017	0.210369564424099	0.743174048832664	0	1.10683635836171	0.0125655602936189	1	0.48971609150766		0
O08709_Peroxiredoxin-6	proteomics_plasma	LAT	sp|O08709|PRDX6_MOUSE	Peroxiredoxin-6  OS=Mus musculus (Mouse) GN=Prdx6 PE=1 SV=3	O08709	0.370248331634151	0.74863452709849	0	1.51352433779439	0.0552864133101465	0	0.585576253453739		0
P10404_MLV-related proviral Env.	proteomics_plasma	LAT	sp|P10404|ENV1_MOUSE	MLV-related proviral Env polyprotein  OS=Mus musculus (Mouse) PE=1 SV=3	P10404	0.277368368767135	0.74863452709849	0	-1.33706329626915	0.035132993009093	1	0.403778255073011		0
P70389_Insulin-like growth fact.	proteomics_plasma	LAT	sp|P70389|ALS_MOUSE	Insulin-like growth factor-binding protein complex acid labile subunit  OS=Mus musculus (Mouse) GN=Igfals PE=1 SV=1	P70389	-0.050826641906653	0.74863452709849	0	0.423075323823944	0.000688653384850653	1	0.45081695663671		0
Q8VCS0_N-acetylmuramoyl-L-alani.	proteomics_plasma	LAT	sp|Q8VCS0|PGRP2_MOUSE	N-acetylmuramoyl-L-alanine amidase  OS=Mus musculus (Mouse) GN=Pglyrp2 PE=1 SV=1	Q8VCS0	-0.12312130960758	0.753600875281214	0	-0.390171015343888	0.127781809421419	0	0.33265553899818		0
Q9R1P1_Proteasome subunit beta .	proteomics_plasma	LAT	sp|Q9R1P1|PSB3_MOUSE	Proteasome subunit beta type-3  OS=Mus musculus (Mouse) GN=Psmb3 PE=1 SV=1	Q9R1P1	-0.130221690208547	0.75442638738724	0	0.154907066162483	0.614928160621851	0	0.0647640049082413		0
O89020_Afamin	proteomics_plasma	LAT	sp|O89020|AFAM_MOUSE	Afamin  OS=Mus musculus (Mouse) GN=Afm PE=1 SV=2	O89020	-0.04060696830566	0.75442638738724	0	0.423107471120648	7.89314667866095e-05	1	0.401242267866778		0
P08113_Endoplasmin	proteomics_plasma	LAT	sp|P08113|ENPL_MOUSE	Endoplasmin  OS=Mus musculus (Mouse) GN=Hsp90b1 PE=1 SV=2	P08113	0.291865757383867	0.764173583935424	0	0.206234676890016	0.784031308308422	0	0.46281157711998		0
Q9D3H2_Odorant-binding protein .	proteomics_plasma	LAT	sp|Q9D3H2|OBP1A_MOUSE	Odorant-binding protein 1a  OS=Mus musculus (Mouse) GN=Obp1a PE=1 SV=2	Q9D3H2	0.279047318493262	0.764173583935424	0	-0.304675832991403	0.65406954102094	0	0.590566517103192		0
Q99LX0_Protein/nucleic acid deg.	proteomics_plasma	LAT	sp|Q99LX0|PARK7_MOUSE	Protein/nucleic acid deglycase DJ-1  OS=Mus musculus (Mouse) GN=Park7 PE=1 SV=1	Q99LX0	-0.199843436738593	0.764173583935424	0	0.923604156959911	0.0555101246615568	0	0.291059172143767		0
Q921I1_Serotransferrin	proteomics_plasma	LAT	sp|Q921I1|TRFE_MOUSE	Serotransferrin  OS=Mus musculus (Mouse) GN=Tf PE=1 SV=1	Q921I1	-0.0870498035099061	0.764173583935424	0	0.128442100180621	0.556407136991794	0	1.00419702257272		0
Q9Z1T2_Thrombospondin-4	proteomics_plasma	LAT	sp|Q9Z1T2|TSP4_MOUSE	Thrombospondin-4  OS=Mus musculus (Mouse) GN=Thbs4 PE=1 SV=1	Q9Z1T2	-0.0760756687449877	0.764173583935424	0	0.527868337911826	0.00573718606775843	1	0.574212882907429		0
P33622_Apolipoprotein C-III	proteomics_plasma	LAT	sp|P33622|APOC3_MOUSE	Apolipoprotein C-III  OS=Mus musculus (Mouse) GN=Apoc3 PE=1 SV=2	P33622	-0.0758264502657404	0.764173583935424	0	-0.0131838469266938	0.949273365208675	0	0.85427349460047		0
P11680_Properdin	proteomics_plasma	LAT	sp|P11680|PROP_MOUSE	Properdin  OS=Mus musculus (Mouse) GN=Cfp PE=2 SV=2	P11680	0.0547015576525993	0.764173583935424	0	0.446548855527503	0.000517587738447479	1	0.154059689530389		0
E9Q414_Apolipoprotein B-100	proteomics_plasma	LAT	sp|E9Q414|APOB_MOUSE	Apolipoprotein B-100  OS=Mus musculus (Mouse) GN=Apob PE=1 SV=1	E9Q414	-0.0320691964689104	0.764173583935424	0	0.291531209024981	0.000688653384850653	1	0.543564823443033		0
Q60692_Proteasome subunit beta .	proteomics_plasma	LAT	sp|Q60692|PSB6_MOUSE	Proteasome subunit beta type-6  OS=Mus musculus (Mouse) GN=Psmb6 PE=1 SV=3	Q60692	-0.123592435102807	0.764833085321401	0	0.523664963498906	0.0771378358501324	0	0.194766944055732		0
P01635_Ig kappa chain V-V regio.	proteomics_plasma	LAT	sp|P01635|KV5A3_MOUSE	Ig kappa chain V-V region K2  OS=Mus musculus (Mouse) PE=1 SV=1	P01635	-0.139518060633588	0.775314656127362	0	0.549272634056514	0.106090424802622	0	0.142531982806253		0
P22599_Alpha-1-antitrypsin 1-2	proteomics_plasma	LAT	sp|P22599|A1AT2_MOUSE	Alpha-1-antitrypsin 1-2  OS=Mus musculus (Mouse) GN=Serpina1b PE=1 SV=2	P22599	0.0454335793715117	0.775314656127362	0	-0.183543078476749	0.100004399903189	0	0.54360498853466		0
Q06890_Clusterin	proteomics_plasma	LAT	sp|Q06890|CLUS_MOUSE	Clusterin  OS=Mus musculus (Mouse) GN=Clu PE=1 SV=1	Q06890	0.0251178460613417	0.776478557043345	0	-0.594617839211654	7.60208843135442e-09	1	0.3331911676338		0
P01633_Ig kappa chain V19-17	proteomics_plasma	LAT	sp|P01633|KV5A1_MOUSE	Ig kappa chain V19-17  OS=Mus musculus (Mouse) GN=Igk-V19-17 PE=1 SV=1	P01633	0.204181526527247	0.776649600702639	0	0.632421418705281	0.185909577046278	0	0.260213558086805		0
P97371_Proteasome activator com.	proteomics_plasma	LAT	sp|P97371|PSME1_MOUSE	Proteasome activator complex subunit 1  OS=Mus musculus (Mouse) GN=Psme1 PE=1 SV=2	P97371	0.0918481318877014	0.776649600702639	0	0.43594309245011	0.0516039877674895	0	0.531418808358766		0
Q9DC11_Plexin domain-containing.	proteomics_plasma	LAT	sp|Q9DC11|PXDC2_MOUSE	Plexin domain-containing protein 2  OS=Mus musculus (Mouse) GN=Plxdc2 PE=1 SV=1	Q9DC11	-0.183080324334639	0.77703744535678	0	0.891282456786687	0.0578618641790683	0	0.131019413388252		0
P17751_Triosephosphate isomerase	proteomics_plasma	LAT	sp|P17751|TPIS_MOUSE	Triosephosphate isomerase  OS=Mus musculus (Mouse) GN=Tpi1 PE=1 SV=4	P17751	0.204915342615546	0.781057121435049	0	0.685595919798839	0.159322449231643	0	0.616292861007486		0
P29788_Vitronectin	proteomics_plasma	LAT	sp|P29788|VTNC_MOUSE	Vitronectin  OS=Mus musculus (Mouse) GN=Vtn PE=1 SV=2	P29788	-0.025289392995127	0.785025148521763	0	-0.0481562202102488	0.473779188617406	0	0.205085287141833		0
Q61147_Ceruloplasmin	proteomics_plasma	LAT	sp|Q61147|CERU_MOUSE	Ceruloplasmin  OS=Mus musculus (Mouse) GN=Cp PE=1 SV=2	Q61147	0.0284911430047927	0.791435828623328	0	0.146662383272641	0.0465465259514415	1	0.133346309482319		0
Q8R146_Acylamino-acid-releasing.	proteomics_plasma	LAT	sp|Q8R146|APEH_MOUSE	Acylamino-acid-releasing enzyme  OS=Mus musculus (Mouse) GN=Apeh PE=1 SV=3	Q8R146	0.283731166642845	0.795749679801804	0	2.33168435766684	0.00187615042020214	1	0.0614172770416456		0
P01786_Ig heavy chain V region .	proteomics_plasma	LAT	sp|P01786|HVM17_MOUSE	Ig heavy chain V region MOPC 47A  OS=Mus musculus (Mouse) PE=1 SV=1	P01786	-0.190904834818767	0.802001771568845	0	0.0632369900843202	0.917937984546569	0	0.267784666506444		0
Q71KU9_Fibrinogen-like protein 1	proteomics_plasma	LAT	sp|Q71KU9|FGL1_MOUSE	Fibrinogen-like protein 1  OS=Mus musculus (Mouse) GN=Fgl1 PE=1 SV=2	Q71KU9	0.281739667414026	0.80699269584813	0	1.35945426006318	0.0685256346004439	0	0.186379421943437		0
P01749_Ig heavy chain V region 3	proteomics_plasma	LAT	sp|P01749|HVM05_MOUSE	Ig heavy chain V region 3  OS=Mus musculus (Mouse) GN=Ighv1-61 PE=1 SV=1	P01749	0.237220701252848	0.80699269584813	0	0.979415236807679	0.116887067221624	0	0.325429662342611		0
O88968_Transcobalamin-2	proteomics_plasma	LAT	sp|O88968|TCO2_MOUSE	Transcobalamin-2  OS=Mus musculus (Mouse) GN=Tcn2 PE=1 SV=1	O88968	-0.0324528172009551	0.80699269584813	0	-0.0387029176201139	0.682864372425475	0	0.141063386557537		0
P01647_Ig kappa chain V-V regio.	proteomics_plasma	LAT	sp|P01647|KV5AE_MOUSE	Ig kappa chain V-V region HP 124E1  OS=Mus musculus (Mouse) PE=1 SV=1	P01647	0.194919676335914	0.808036564778545	0	0.980060712013373	0.0625663194470764	0	0.299780382053858		0
P09411_Phosphoglycerate kinase 1	proteomics_plasma	LAT	sp|P09411|PGK1_MOUSE	Phosphoglycerate kinase 1  OS=Mus musculus (Mouse) GN=Pgk1 PE=1 SV=4	P09411	0.252731730460695	0.818672922416334	0	1.36566483235004	0.0552864133101465	0	0.490791585308561		0
P55284_Cadherin-5	proteomics_plasma	LAT	sp|P55284|CADH5_MOUSE	Cadherin-5  OS=Mus musculus (Mouse) GN=Cdh5 PE=1 SV=2	P55284	-0.0369917645679259	0.818882895530952	0	0.062003076069729	0.596674447808763	0	0.577386307656497		0
Q922U2_Keratin, type II cytoske.	proteomics_plasma	LAT	sp|Q922U2|K2C5_MOUSE	Keratin, type II cytoskeletal 5  OS=Mus musculus (Mouse) GN=Krt5 PE=1 SV=1	Q922U2	-0.217278037765826	0.81913919539855	0	-0.0431697536833013	0.952353254361759	0	0.120741221260146		0
Q9QWK4_CD5 antigen-like	proteomics_plasma	LAT	sp|Q9QWK4|CD5L_MOUSE	CD5 antigen-like  OS=Mus musculus (Mouse) GN=Cd5l PE=1 SV=3	Q9QWK4	0.0665071128820891	0.81913919539855	0	0.0952783860044448	0.644748369873148	0	0.800050653357084		0
P61982_14-3-3 protein gamma	proteomics_plasma	LAT	sp|P61982|1433G_MOUSE	14-3-3 protein gamma  OS=Mus musculus (Mouse) GN=Ywhag PE=1 SV=2	P61982	0.142869515137583	0.820345862415836	0	0.625306322881187	0.119602907461175	0	0.214954894193141		0
Q1EHW4_Histone deacetylase comp.	proteomics_plasma	LAT	sp|Q1EHW4|SAP25_MOUSE	Histone deacetylase complex subunit SAP25  OS=Mus musculus (Mouse) GN=Sap25 PE=1 SV=1	Q1EHW4	0.161765817053883	0.820790466584702	0	0.0819463175383817	0.883217104033849	0	0.259328641523602		0
P09813_Apolipoprotein A-II	proteomics_plasma	LAT	sp|P09813|APOA2_MOUSE	Apolipoprotein A-II  OS=Mus musculus (Mouse) GN=Apoa2 PE=1 SV=2	P09813	-0.0653962977611116	0.830770145601124	0	-0.551978522891307	0.005383912221464	1	0.209374942343774		0
Q07968_Coagulation factor XIII .	proteomics_plasma	LAT	sp|Q07968|F13B_MOUSE	Coagulation factor XIII B chain  OS=Mus musculus (Mouse) GN=F13b PE=1 SV=2	Q07968	-0.0277213277836807	0.835989943763072	0	0.195351838693153	0.0382241398149719	1	0.370872138041982		0
P24270_Catalase	proteomics_plasma	LAT	sp|P24270|CATA_MOUSE	Catalase  OS=Mus musculus (Mouse) GN=Cat PE=1 SV=4	P24270	0.238621352248394	0.837246217994402	0	1.56701505648257	0.0384230616694728	1	0.305838246965736		0
O35664_Interferon alpha/beta re.	proteomics_plasma	LAT	sp|O35664|INAR2_MOUSE	Interferon alpha/beta receptor 2  OS=Mus musculus (Mouse) GN=Ifnar2 PE=1 SV=2	O35664	0.105272367072434	0.837246217994402	0	0.144983896847702	0.686792812650439	0	0.168422524033062		0
Q3V1M1_Immunoglobulin superfami.	proteomics_plasma	LAT	sp|Q3V1M1|IGS10_MOUSE	Immunoglobulin superfamily member 10  OS=Mus musculus (Mouse) GN=Igsf10 PE=2 SV=2	Q3V1M1	0.0543401290535783	0.837246217994402	0	0.114396155296031	0.540023017703018	0	0.3779468061628		0
Q61268_Apolipoprotein C-IV	proteomics_plasma	LAT	sp|Q61268|APOC4_MOUSE	Apolipoprotein C-IV  OS=Mus musculus (Mouse) GN=Apoc4 PE=1 SV=1	Q61268	-0.0491338493069478	0.837246217994402	0	-0.0963420555198446	0.574997286212099	0	0.416587573173406		0
O70362_Phosphatidylinositol-gly.	proteomics_plasma	LAT	sp|O70362|PHLD_MOUSE	Phosphatidylinositol-glycan-specific phospholipase D  OS=Mus musculus (Mouse) GN=Gpld1 PE=1 SV=1	O70362	-0.0286055152384996	0.837246217994402	0	0.0175319485090597	0.869355766235941	0	0.659892209928858		0
P11276_Fibronectin	proteomics_plasma	LAT	sp|P11276|FINC_MOUSE	Fibronectin  OS=Mus musculus (Mouse) GN=Fn1 PE=1 SV=4	P11276	-0.114926219444193	0.840416734043392	0	-0.324947540707615	0.390242608212295	0	0.653626531642876		0
P62897_Cytochrome c, somatic	proteomics_plasma	LAT	sp|P62897|CYC_MOUSE	Cytochrome c, somatic  OS=Mus musculus (Mouse) GN=Cycs PE=1 SV=2	P62897	0.0966662984930089	0.840917691093157	0	0.11616073692014	0.739290433074152	0	0.310687589379424		0
Q61316_Heat shock 70 kDa protei.	proteomics_plasma	LAT	sp|Q61316|HSP74_MOUSE	Heat shock 70 kDa protein 4  OS=Mus musculus (Mouse) GN=Hspa4 PE=1 SV=1	Q61316	-0.0703906196358126	0.840917691093157	0	0.647930773391721	0.0134869565523625	1	0.165018440546294		0
P16858_Glyceraldehyde-3-phospha.	proteomics_plasma	LAT	sp|P16858|G3P_MOUSE	Glyceraldehyde-3-phosphate dehydrogenase  OS=Mus musculus (Mouse) GN=Gapdh PE=1 SV=2	P16858	0.161713524968043	0.843295904640626	0	0.898611157520339	0.0891094713086149	0	0.411803369031402		0
Q11136_Xaa-Pro dipeptidase	proteomics_plasma	LAT	sp|Q11136|PEPD_MOUSE	Xaa-Pro dipeptidase  OS=Mus musculus (Mouse) GN=Pepd PE=1 SV=3	Q11136	-0.163729848462125	0.846701309915053	0	0.600382821303945	0.314287924833563	0	0.49663996969134		0
Q9CZE3_Ras-related protein Rab-.	proteomics_plasma	LAT	sp|Q9CZE3|RAB32_MOUSE	Ras-related protein Rab-32  OS=Mus musculus (Mouse) GN=Rab32 PE=1 SV=3	Q9CZE3	0.0457536733965576	0.846701309915053	0	-0.00322721255593095	0.981993406054001	0	0.244536985819455		0
P55065_Phospholipid transfer pr.	proteomics_plasma	LAT	sp|P55065|PLTP_MOUSE	Phospholipid transfer protein  OS=Mus musculus (Mouse) GN=Pltp PE=1 SV=1	P55065	-0.0337220733154915	0.846701309915053	0	0.121354513713769	0.32509847724062	0	0.369714622638165		0
O88783_Coagulation factor V	proteomics_plasma	LAT	sp|O88783|FA5_MOUSE	Coagulation factor V  OS=Mus musculus (Mouse) GN=F5 PE=1 SV=1	O88783	0.0216760913914946	0.846701309915053	0	0.0129726615127694	0.883217104033849	0	0.251539072282905		0
Q9DBB9_Carboxypeptidase N subun.	proteomics_plasma	LAT	sp|Q9DBB9|CPN2_MOUSE	Carboxypeptidase N subunit 2  OS=Mus musculus (Mouse) GN=Cpn2 PE=1 SV=2	Q9DBB9	-0.0193250878354476	0.846701309915053	0	-0.00340723983794078	0.965417829969611	0	0.231443001185614		0
Q5MJS3_Extracellular serine/thr.	proteomics_plasma	LAT	sp|Q5MJS3|FA20C_MOUSE	Extracellular serine/threonine protein kinase FAM20C  OS=Mus musculus (Mouse) GN=Fam20c PE=1 SV=1	Q5MJS3	0.103476566981445	0.848707396868751	0	0.0102145379106524	0.980645815082478	0	0.376898538380117		0
Q9Z121_C-C motif chemokine 8	proteomics_plasma	LAT	sp|Q9Z121|CCL8_MOUSE	C-C motif chemokine 8  OS=Mus musculus (Mouse) GN=Ccl8 PE=3 SV=1	Q9Z121	-0.221649082720468	0.855683878539777	0	1.44620469922948	0.0977051866411773	0	0.370741527557693		0
Q9JHK5_Pleckstrin	proteomics_plasma	LAT	sp|Q9JHK5|PLEK_MOUSE	Pleckstrin  OS=Mus musculus (Mouse) GN=Plek PE=1 SV=1	Q9JHK5	0.210090709067028	0.855683878539777	0	0.982219144524706	0.186201445342255	0	0.407924035707624		0
Q08761_Vitamin K-dependent prot.	proteomics_plasma	LAT	sp|Q08761|PROS_MOUSE	Vitamin K-dependent protein S  OS=Mus musculus (Mouse) GN=Pros1 PE=2 SV=1	Q08761	0.0223305047569688	0.855683878539777	0	0.0585272793148839	0.513289400083629	0	0.16191192066378		0
P97321_Prolyl endopeptidase FAP	proteomics_plasma	LAT	sp|P97321|SEPR_MOUSE	Prolyl endopeptidase FAP  OS=Mus musculus (Mouse) GN=Fap PE=1 SV=1	P97321	0.080145386382096	0.864798252505281	0	0.580881749159531	0.0568177039481873	0	0.0654805409523915		0
P26262_Plasma kallikrein	proteomics_plasma	LAT	sp|P26262|KLKB1_MOUSE	Plasma kallikrein  OS=Mus musculus (Mouse) GN=Klkb1 PE=1 SV=2	P26262	-0.0222584517049071	0.864798252505281	0	-0.173289728398732	0.0450492627878683	1	0.010330080097951		0
Q9JJN5_Carboxypeptidase N catal.	proteomics_plasma	LAT	sp|Q9JJN5|CBPN_MOUSE	Carboxypeptidase N catalytic chain  OS=Mus musculus (Mouse) GN=Cpn1 PE=1 SV=1	Q9JJN5	-0.0183481471228788	0.865886164418164	0	-0.0422249372960835	0.594310096612956	0	0.0403057561311261		0
Q61508_Extracellular matrix pro.	proteomics_plasma	LAT	sp|Q61508|ECM1_MOUSE	Extracellular matrix protein 1  OS=Mus musculus (Mouse) GN=Ecm1 PE=1 SV=2	Q61508	-0.035379655169379	0.867263380428284	0	0.162129175441841	0.272728893144187	0	0.439370177359475		0
P18528_Ig heavy chain V region .	proteomics_plasma	LAT	sp|P18528|HVM57_MOUSE	Ig heavy chain V region 6.96  OS=Mus musculus (Mouse) PE=4 SV=1	P18528	-0.104347961770056	0.869892369230404	0	0.629850995644567	0.147965346343595	0	0.256537738888709		0
P01723_Ig lambda-1 chain V regi.	proteomics_plasma	LAT	sp|P01723|LV1A_MOUSE	Ig lambda-1 chain V region  OS=Mus musculus (Mouse) PE=1 SV=2	P01723	0.173170935080972	0.871381646582684	0	-1.03100164962298	0.164878136091668	0	0.18184397248552		0
Q07079_Insulin-like growth fact.	proteomics_plasma	LAT	sp|Q07079|IBP5_MOUSE	Insulin-like growth factor-binding protein 5  OS=Mus musculus (Mouse) GN=Igfbp5 PE=1 SV=1	Q07079	-0.0416301501565997	0.871381646582684	0	0.484668851987706	0.0144911072390482	1	0.422597895813699		0
Q60590_Alpha-1-acid glycoprotei.	proteomics_plasma	LAT	sp|Q60590|A1AG1_MOUSE	Alpha-1-acid glycoprotein 1  OS=Mus musculus (Mouse) GN=Orm1 PE=1 SV=1	Q60590	-0.129601693661243	0.875437797649516	0	-0.756727445280983	0.147965346343595	0	0.304197025954797		0
P06151_L-lactate dehydrogenase .	proteomics_plasma	LAT	sp|P06151|LDHA_MOUSE	L-lactate dehydrogenase A chain  OS=Mus musculus (Mouse) GN=Ldha PE=1 SV=3	P06151	0.119499690263591	0.875442551936922	0	0.811457720108478	0.100004399903189	0	0.232754963196512		0
P26928_Hepatocyte growth factor.	proteomics_plasma	LAT	sp|P26928|HGFL_MOUSE	Hepatocyte growth factor-like protein  OS=Mus musculus (Mouse) GN=Mst1 PE=2 SV=2	P26928	-0.0536954824729605	0.875652709330187	0	-0.436077122093124	0.0555101246615568	0	0.0160628665053667		0
Q99K28_ADP-ribosylation factor .	proteomics_plasma	LAT	sp|Q99K28|ARFG2_MOUSE	ADP-ribosylation factor GTPase-activating protein 2  OS=Mus musculus (Mouse) GN=Arfgap2 PE=1 SV=1	Q99K28	0.142542556731414	0.887546024718115	0	0.484811727471836	0.487543934820867	0	0.266887637506335		0
P07310_Creatine kinase M-type	proteomics_plasma	LAT	sp|P07310|KCRM_MOUSE	Creatine kinase M-type  OS=Mus musculus (Mouse) GN=Ckm PE=1 SV=1	P07310	-0.171438523309408	0.893879191380367	0	0.82806490752084	0.337099845447141	0	0.0982841853025096		0
P07724_Serum albumin	proteomics_plasma	LAT	sp|P07724|ALBU_MOUSE	Serum albumin  OS=Mus musculus (Mouse) GN=Alb PE=1 SV=3	P07724	-0.0208528808229005	0.897150141501026	0	0.050801493975392	0.650803196373028	0	0.204592498306453		0
