variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
Q9DCN1_Peroxisomal NADH pyropho.	proteomics_liver	LAT	sp|Q9DCN1|NUD12_MOUSE	Peroxisomal NADH pyrophosphatase NUDT12  OS=Mus musculus (Mouse) GN=Nudt12 PE=1 SV=1	Q9DCN1	0.0555914205142685	0.691028034745773	0	-0.292854437346623	0.0122112781967014	1	0.00257176667597858		0
Q61656_Probable ATP-dependent R.	proteomics_liver	LAT	sp|Q61656|DDX5_MOUSE	Probable ATP-dependent RNA helicase DDX5  OS=Mus musculus (Mouse) GN=Ddx5 PE=1 SV=2	Q61656	-0.0329528674567996	0.691028034745773	0	0.0303404500834006	0.68452132747317	0	0.425765962915412		0
Q3TLP5_Enoyl-CoA hydratase doma.	proteomics_liver	LAT	sp|Q3TLP5|ECHD2_MOUSE	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial  OS=Mus musculus (Mouse) GN=Echdc2 PE=1 SV=2	Q3TLP5	0.0484592365736987	0.691192656075629	0	-0.57110245854048	3.08978670344825e-06	1	0.0737905784485357		0
Q924Y0_Gamma-butyrobetaine diox.	proteomics_liver	LAT	sp|Q924Y0|BODG_MOUSE	Gamma-butyrobetaine dioxygenase  OS=Mus musculus (Mouse) GN=Bbox1 PE=1 SV=1	Q924Y0	-0.0449556785266481	0.691192656075629	0	-0.293947675690823	0.00167950143759495	1	0.937561649392003		0
Q9QYY9_Alcohol dehydrogenase 4	proteomics_liver	LAT	sp|Q9QYY9|ADH4_MOUSE	Alcohol dehydrogenase 4  OS=Mus musculus (Mouse) GN=Adh4 PE=1 SV=4	Q9QYY9	0.459725082697013	0.691339532965227	0	-1.6887600436836	0.050275541026127	0	0.282756928551552		0
Q00724_Retinol-binding protein 4	proteomics_liver	LAT	sp|Q00724|RET4_MOUSE	Retinol-binding protein 4  OS=Mus musculus (Mouse) GN=Rbp4 PE=1 SV=2	Q00724	0.148360185657971	0.692768266306806	0	-0.265996641301715	0.130909243586286	0	0.439879537817685		0
Q61247_Alpha-2-antiplasmin	proteomics_liver	LAT	sp|Q61247|A2AP_MOUSE	Alpha-2-antiplasmin  OS=Mus musculus (Mouse) GN=Serpinf2 PE=1 SV=1	Q61247	-0.0549964444243862	0.694797247131333	0	0.141805559305745	0.139835121718823	0	0.147781869723129		0
Q8BGA8_Acyl-coenzyme A syntheta.	proteomics_liver	LAT	sp|Q8BGA8|ACSM5_MOUSE	Acyl-coenzyme A synthetase ACSM5, mitochondrial  OS=Mus musculus (Mouse) GN=Acsm5 PE=1 SV=1	Q8BGA8	-0.0636642222702406	0.694869363218869	0	-0.0821526092229696	0.29098826510391	0	0.476352206546482		0
Q9QZD8_Mitochondrial dicarboxyl.	proteomics_liver	LAT	sp|Q9QZD8|DIC_MOUSE	Mitochondrial dicarboxylate carrier  OS=Mus musculus (Mouse) GN=Slc25a10 PE=1 SV=2	Q9QZD8	0.101869021889645	0.695265838155931	0	-0.284546316908404	0.0221896618078482	1	0.266049444156408		0
Q8BG05_Heterogeneous nuclear ri.	proteomics_liver	LAT	sp|Q8BG05|ROA3_MOUSE	Heterogeneous nuclear ribonucleoprotein A3  OS=Mus musculus (Mouse) GN=Hnrnpa3 PE=1 SV=1	Q8BG05	-0.071578120047743	0.695265838155931	0	0.17448623269426	0.013051479370569	1	0.582187347050885		0
P20918_Plasminogen	proteomics_liver	LAT	sp|P20918|PLMN_MOUSE	Plasminogen  OS=Mus musculus (Mouse) GN=Plg PE=1 SV=3	P20918	-0.113437749855599	0.695578243535023	0	0.122685540176089	0.248996633752431	0	0.522061211383816		0
P06745_Glucose-6-phosphate isom.	proteomics_liver	LAT	sp|P06745|G6PI_MOUSE	Glucose-6-phosphate isomerase  OS=Mus musculus (Mouse) GN=Gpi PE=1 SV=4	P06745	-0.0894893463617841	0.695578243535023	0	-0.0691299179235365	0.310742220226848	0	0.929723934496571		0
Q04447_Creatine kinase B-type	proteomics_liver	LAT	sp|Q04447|KCRB_MOUSE	Creatine kinase B-type  OS=Mus musculus (Mouse) GN=Ckb PE=1 SV=1	Q04447	-0.599491476837446	0.695897075574279	0	0.608802841553526	0.55355264908022	0	0.212589289127637		0
P54822_Adenylosuccinate lyase	proteomics_liver	LAT	sp|P54822|PUR8_MOUSE	Adenylosuccinate lyase  OS=Mus musculus (Mouse) GN=Adsl PE=1 SV=2	P54822	0.106366101030414	0.695897075574279	0	0.193916431017723	0.0794412033619297	0	0.743528772650177		0
P80316_T-complex protein 1 subu.	proteomics_liver	LAT	sp|P80316|TCPE_MOUSE	T-complex protein 1 subunit epsilon  OS=Mus musculus (Mouse) GN=Cct5 PE=1 SV=1	P80316	-0.0345497817589759	0.69632664936175	0	0.0817563713219691	0.171093354694374	0	0.476445920996348		0
Q71RI9_Kynurenine--oxoglutarate.	proteomics_liver	LAT	sp|Q71RI9|KAT3_MOUSE	Kynurenine--oxoglutarate transaminase 3  OS=Mus musculus (Mouse) GN=Kyat3 PE=1 SV=1	Q71RI9	-0.0534502050459409	0.696785555326093	0	0.434603355419419	5.16443233903584e-05	1	0.210527211324663		0
Q5EBG8_Uncharacterized protein .	proteomics_liver	LAT	sp|Q5EBG8|CA050_MOUSE	Uncharacterized protein C1orf50 homolog  OS=Mus musculus (Mouse) PE=1 SV=1	Q5EBG8	0.231336961416709	0.696960226935859	0	0.0964435886018613	0.585674481208145	0	0.417554464280951		0
Q66GT5_Phosphatidylglycerophosp.	proteomics_liver	LAT	sp|Q66GT5|PTPM1_MOUSE	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1  OS=Mus musculus (Mouse) GN=Ptpmt1 PE=1 SV=1	Q66GT5	-0.118115054880498	0.697614311542322	0	-0.311237605811577	0.00226335115729735	1	0.587281946390955		0
P59325_Eukaryotic translation i.	proteomics_liver	LAT	sp|P59325|IF5_MOUSE	Eukaryotic translation initiation factor 5  OS=Mus musculus (Mouse) GN=Eif5 PE=1 SV=1	P59325	-0.0970933846574269	0.697785043255174	0	-0.254139203277624	0.00641865330370963	1	0.599417447794182		0
O35226_26S proteasome non-ATPas.	proteomics_liver	LAT	sp|O35226|PSMD4_MOUSE	26S proteasome non-ATPase regulatory subunit 4  OS=Mus musculus (Mouse) GN=Psmd4 PE=1 SV=1	O35226	0.0961415679476723	0.697785043255174	0	0.237030070114425	0.0332764539548279	1	0.178436386172664		0
Q9DAR7_m7GpppX diphosphatase	proteomics_liver	LAT	sp|Q9DAR7|DCPS_MOUSE	m7GpppX diphosphatase  OS=Mus musculus (Mouse) GN=Dcps PE=1 SV=1	Q9DAR7	-0.536072199396585	0.698310785404891	0	0.926393617715668	0.177469896046757	0	0.251744150290512		0
Q99KJ8_Dynactin subunit 2	proteomics_liver	LAT	sp|Q99KJ8|DCTN2_MOUSE	Dynactin subunit 2  OS=Mus musculus (Mouse) GN=Dctn2 PE=1 SV=3	Q99KJ8	0.809238246412228	0.699588351554391	0	1.26951672988487	0.119012895598601	0	0.328064420083092		0
Q91VC3_Eukaryotic initiation fa.	proteomics_liver	LAT	sp|Q91VC3|IF4A3_MOUSE	Eukaryotic initiation factor 4A-III  OS=Mus musculus (Mouse) GN=Eif4a3 PE=1 SV=3	Q91VC3	-0.507989863497041	0.699588351554391	0	0.686376497360481	0.280612609538527	0	0.338130369613915		0
Q8BFQ8_Glutamine amidotransfera.	proteomics_liver	LAT	sp|Q8BFQ8|GALD1_MOUSE	Glutamine amidotransferase-like class 1 domain-containing protein 1  OS=Mus musculus (Mouse) GN=Gatd1 PE=1 SV=1	Q8BFQ8	-0.175276433221015	0.699588351554391	0	0.186361861617758	0.328979773796104	0	0.392063337734965		0
P24270_Catalase	proteomics_liver	LAT	sp|P24270|CATA_MOUSE	Catalase  OS=Mus musculus (Mouse) GN=Cat PE=1 SV=4	P24270	0.0595171261931142	0.699588351554391	0	-0.152181880474281	0.0687932729812558	0	0.0522879462712088		0
Q60770_Syntaxin-binding protein.	proteomics_liver	LAT	sp|Q60770|STXB3_MOUSE	Syntaxin-binding protein 3  OS=Mus musculus (Mouse) GN=Stxbp3 PE=1 SV=1	Q60770	-0.371616981102576	0.70080270985879	0	-0.678371440416175	0.105831835545229	0	1.00723329620756		0
Q8BMJ2_Leucine--tRNA ligase, cy.	proteomics_liver	LAT	sp|Q8BMJ2|SYLC_MOUSE	Leucine--tRNA ligase, cytoplasmic  OS=Mus musculus (Mouse) GN=Lars PE=1 SV=2	Q8BMJ2	-0.314764249313459	0.702167403024781	0	1.39803745943341	0.0971166574733025	0	0.0446246513865867		0
P35235_Tyrosine-protein phospha.	proteomics_liver	LAT	sp|P35235|PTN11_MOUSE	Tyrosine-protein phosphatase non-receptor type 11  OS=Mus musculus (Mouse) GN=Ptpn11 PE=1 SV=2	P35235	0.918414391850128	0.703341343223617	0	0.918636888594815	0.324239665185756	0	0.851787036024116		0
Q9CQF3_Cleavage and polyadenyla.	proteomics_liver	LAT	sp|Q9CQF3|CPSF5_MOUSE	Cleavage and polyadenylation specificity factor subunit 5  OS=Mus musculus (Mouse) GN=Nudt21 PE=1 SV=1	Q9CQF3	-0.257472354159944	0.703341343223617	0	0.367605303370741	0.298779269536446	0	0.507313264298784		0
Q8K2M0_NULL	proteomics_liver	LAT	sp|Q8K2M0|RM38_MOUSE	NA	Q8K2M0	0.194229419550343	0.703341343223617	0	-0.269063153014287	0.17296411997758	0	0.489435965675555		0
Q8BVE3_V-type proton ATPase sub.	proteomics_liver	LAT	sp|Q8BVE3|VATH_MOUSE	V-type proton ATPase subunit H  OS=Mus musculus (Mouse) GN=Atp6v1h PE=1 SV=1	Q8BVE3	0.172007229800972	0.703341343223617	0	0.247958906780784	0.0645708871494862	0	0.832307969925923		0
Q9WUA2_Phenylalanine--tRNA liga.	proteomics_liver	LAT	sp|Q9WUA2|SYFB_MOUSE	Phenylalanine--tRNA ligase beta subunit  OS=Mus musculus (Mouse) GN=Farsb PE=1 SV=2	Q9WUA2	-0.0947755181916712	0.703341343223617	0	-0.146105125586278	0.160569323440044	0	0.367713565640772		0
P17563_Methanethiol oxidase	proteomics_liver	LAT	sp|P17563|SBP1_MOUSE	Methanethiol oxidase  OS=Mus musculus (Mouse) GN=Selenbp1 PE=1 SV=2	P17563	0.0893363109503582	0.703341343223617	0	0.0835851335460056	0.36999722385076	0	0.674550385533568		0
Q9CPR4_60S ribosomal protein L17	proteomics_liver	LAT	sp|Q9CPR4|RL17_MOUSE	60S ribosomal protein L17  OS=Mus musculus (Mouse) GN=Rpl17 PE=1 SV=3	Q9CPR4	-0.065451033625628	0.703341343223617	0	-0.056852866718426	0.420897077203687	0	0.849415770601513		0
P54726_UV excision repair prote.	proteomics_liver	LAT	sp|P54726|RD23A_MOUSE	UV excision repair protein RAD23 homolog A  OS=Mus musculus (Mouse) GN=Rad23a PE=1 SV=2	P54726	0.228390620645889	0.704439749596156	0	0.630367083644686	0.280612609538527	0	1.29105043713422e-05		0
Q8R086_Sulfite oxidase, mitocho.	proteomics_liver	LAT	sp|Q8R086|SUOX_MOUSE	Sulfite oxidase, mitochondrial  OS=Mus musculus (Mouse) GN=Suox PE=1 SV=2	Q8R086	0.0407454227675075	0.704439749596156	0	0.23773982019225	0.00864460357855298	1	0.842643206815788		0
Q9R008_Mevalonate kinase	proteomics_liver	LAT	sp|Q9R008|KIME_MOUSE	Mevalonate kinase  OS=Mus musculus (Mouse) GN=Mvk PE=1 SV=1	Q9R008	1.56120249289696	0.705307618835697	0	2.68991937233431	0.111187344805498	0	0.120777079144146		0
Q9CXW2_28S ribosomal protein S2.	proteomics_liver	LAT	sp|Q9CXW2|RT22_MOUSE	28S ribosomal protein S22, mitochondrial  OS=Mus musculus (Mouse) GN=Mrps22 PE=1 SV=1	Q9CXW2	-0.792480676597613	0.705307618835697	0	0.94894298320785	0.371862191306179	0	0.36892276093918		0
Q61081_Hsp90 co-chaperone Cdc37	proteomics_liver	LAT	sp|Q61081|CDC37_MOUSE	Hsp90 co-chaperone Cdc37  OS=Mus musculus (Mouse) GN=Cdc37 PE=1 SV=1	Q61081	-0.745878199499789	0.705307618835697	0	1.98906964330286	0.0335894233992542	1	0.281739620490455		0
O55135_Eukaryotic translation i.	proteomics_liver	LAT	sp|O55135|IF6_MOUSE	Eukaryotic translation initiation factor 6  OS=Mus musculus (Mouse) GN=Eif6 PE=1 SV=2	O55135	-0.139440106426488	0.705307618835697	0	0.0891739617304879	0.427669052494538	0	0.770909588538172		0
Q91VT4_Carbonyl reductase famil.	proteomics_liver	LAT	sp|Q91VT4|CBR4_MOUSE	Carbonyl reductase family member 4  OS=Mus musculus (Mouse) GN=Cbr4 PE=1 SV=2	Q91VT4	0.0713885760763162	0.705307618835697	0	-0.107215010997006	0.256460880561606	0	0.402452022309903		0
Q9D819_Inorganic pyrophosphatase	proteomics_liver	LAT	sp|Q9D819|IPYR_MOUSE	Inorganic pyrophosphatase  OS=Mus musculus (Mouse) GN=Ppa1 PE=1 SV=1	Q9D819	0.0668236520446861	0.705307618835697	0	0.0464099267754641	0.695399196426055	0	0.829592587041124		0
Q61598_Rab GDP dissociation inh.	proteomics_liver	LAT	sp|Q61598|GDIB_MOUSE	Rab GDP dissociation inhibitor beta  OS=Mus musculus (Mouse) GN=Gdi2 PE=1 SV=1	Q61598	-0.0564417987229717	0.705307618835697	0	0.0445157347753664	0.603377095529265	0	0.779475595538052		0
P18760_Cofilin-1	proteomics_liver	LAT	sp|P18760|COF1_MOUSE	Cofilin-1  OS=Mus musculus (Mouse) GN=Cfl1 PE=1 SV=3	P18760	-0.0465900914238553	0.707443125514817	0	0.0272742997591848	0.793337409638589	0	0.765975670993229		0
P31001_Desmin	proteomics_liver	LAT	sp|P31001|DESM_MOUSE	Desmin  OS=Mus musculus (Mouse) GN=Des PE=1 SV=3	P31001	-1.09328664342334	0.707794780668701	0	1.61744581880143	0.283217029509134	0	0.464725624169533		0
P60122_RuvB-like 1	proteomics_liver	LAT	sp|P60122|RUVB1_MOUSE	RuvB-like 1  OS=Mus musculus (Mouse) GN=Ruvbl1 PE=1 SV=1	P60122	-0.858252853062972	0.707794780668701	0	0.540124611725506	0.034635400978986	1	0.73631424437168		0
Q9D1L0_Coiled-coil-helix-coiled.	proteomics_liver	LAT	sp|Q9D1L0|CHCH2_MOUSE	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2  OS=Mus musculus (Mouse) GN=Chchd2 PE=2 SV=1	Q9D1L0	-0.4047773430974	0.707794780668701	0	0.511872816490595	0.321432930804197	0	0.422195509134505		0
Q62452_UDP-glucuronosyltransfer.	proteomics_liver	LAT	sp|Q62452|UD19_MOUSE	UDP-glucuronosyltransferase 1-9  OS=Mus musculus (Mouse) GN=Ugt1a9 PE=1 SV=3	Q62452	0.361980589232545	0.707794780668701	0	1.52364068572586	0.00026600641159318	1	0.44990012899117		0
P06801_NADP-dependent malic enz.	proteomics_liver	LAT	sp|P06801|MAOX_MOUSE	NADP-dependent malic enzyme  OS=Mus musculus (Mouse) GN=Me1 PE=1 SV=2	P06801	-0.228709934670643	0.707794780668701	0	-0.514394233733846	0.0344689132685047	1	0.832731836286024		0
Q91W52_Transmembrane protein 19	proteomics_liver	LAT	sp|Q91W52|TMM19_MOUSE	Transmembrane protein 19  OS=Mus musculus (Mouse) GN=Tmem19 PE=1 SV=1	Q91W52	-0.137552969561071	0.707794780668701	0	-0.365509743404839	0.00645094621319065	1	0.568734668397963		0
Q9JHI5_Isovaleryl-CoA dehydroge.	proteomics_liver	LAT	sp|Q9JHI5|IVD_MOUSE	Isovaleryl-CoA dehydrogenase, mitochondrial  OS=Mus musculus (Mouse) GN=Ivd PE=1 SV=1	Q9JHI5	0.128136248642555	0.707794780668701	0	0.114843707078705	0.280097752489016	0	0.987416252779166		0
P46467_Vacuolar protein sorting.	proteomics_liver	LAT	sp|P46467|VPS4B_MOUSE	Vacuolar protein sorting-associated protein 4B  OS=Mus musculus (Mouse) GN=Vps4b PE=1 SV=2	P46467	-0.127237056404059	0.707794780668701	0	0.160031425217657	0.296707460947419	0	0.469388962560783		0
Q9D5J6_Sedoheptulokinase	proteomics_liver	LAT	sp|Q9D5J6|SHPK_MOUSE	Sedoheptulokinase  OS=Mus musculus (Mouse) GN=Shpk PE=1 SV=1	Q9D5J6	0.11897517960497	0.707794780668701	0	0.111213370496124	0.356170520601849	0	0.2401583478555		0
Q62348_Translin	proteomics_liver	LAT	sp|Q62348|TSN_MOUSE	Translin  OS=Mus musculus (Mouse) GN=Tsn PE=1 SV=1	Q62348	-0.114867758602198	0.707794780668701	0	-0.187350125356122	0.095849195857267	0	0.614681281406393		0
Q9JKX6_ADP-sugar pyrophosphatase	proteomics_liver	LAT	sp|Q9JKX6|NUDT5_MOUSE	ADP-sugar pyrophosphatase  OS=Mus musculus (Mouse) GN=Nudt5 PE=1 SV=1	Q9JKX6	0.100467003383802	0.707794780668701	0	0.244857887500494	0.0901291439815976	0	0.670437511551587		0
P48678_Prelamin-A/C	proteomics_liver	LAT	sp|P48678|LMNA_MOUSE	Prelamin-A/C  OS=Mus musculus (Mouse) GN=Lmna PE=1 SV=2	P48678	-0.0882282947524153	0.707794780668701	0	0.199779845973584	0.00968986532131585	1	0.360856461064149		0
Q9QZW0_Phospholipid-transportin.	proteomics_liver	LAT	sp|Q9QZW0|AT11C_MOUSE	Phospholipid-transporting ATPase 11C  OS=Mus musculus (Mouse) GN=Atp11c PE=1 SV=2	Q9QZW0	-0.0878174757288726	0.707794780668701	0	-0.443513228727088	0.00450978667312097	1	0.528391492639809		0
P26150_3 beta-hydroxysteroid de.	proteomics_liver	LAT	sp|P26150|3BHS3_MOUSE	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 3  OS=Mus musculus (Mouse) GN=Hsd3b3 PE=1 SV=3	P26150	0.085871331811358	0.707794780668701	0	-0.452821360779367	0.000663297571152951	1	0.378668398996448		0
Q8CHT0_Delta-1-pyrroline-5-carb.	proteomics_liver	LAT	sp|Q8CHT0|AL4A1_MOUSE	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial  OS=Mus musculus (Mouse) GN=Aldh4a1 PE=1 SV=3	Q8CHT0	0.0785874661095569	0.707794780668701	0	0.190336727874286	0.0121132249764836	1	0.974401182549645		0
P63260_Actin, cytoplasmic 2	proteomics_liver	LAT	sp|P63260|ACTG_MOUSE	Actin, cytoplasmic 2  OS=Mus musculus (Mouse) GN=Actg1 PE=1 SV=1	P63260	0.545418920831771	0.708245559399332	0	1.66096432555924	0.120088576525777	0	0.157534449412793		0
Q505D7_Optic atrophy 3 protein .	proteomics_liver	LAT	sp|Q505D7|OPA3_MOUSE	Optic atrophy 3 protein homolog  OS=Mus musculus (Mouse) GN=Opa3 PE=1 SV=1	Q505D7	0.686687575288271	0.708780108944153	0	0.764267233487775	0.365932786800179	0	0.538739544671152		0
P61164_Alpha-centractin	proteomics_liver	LAT	sp|P61164|ACTZ_MOUSE	Alpha-centractin  OS=Mus musculus (Mouse) GN=Actr1a PE=1 SV=1	P61164	0.312651308024101	0.708780108944153	0	0.512275896339556	0.219925259731857	0	0.214344225870948		0
Q921H8_3-ketoacyl-CoA thiolase .	proteomics_liver	LAT	sp|Q921H8|THIKA_MOUSE	3-ketoacyl-CoA thiolase A, peroxisomal  OS=Mus musculus (Mouse) GN=Acaa1a PE=1 SV=1	Q921H8	0.131733473436512	0.708780108944153	0	-0.462681650165869	0.00729807862205342	1	0.198468875021067		0
Q921X9_Protein disulfide-isomer.	proteomics_liver	LAT	sp|Q921X9|PDIA5_MOUSE	Protein disulfide-isomerase A5  OS=Mus musculus (Mouse) GN=Pdia5 PE=1 SV=1	Q921X9	-0.115065672610601	0.708780108944153	0	0.154080954834903	0.246125065259522	0	0.151703904259687		0
P27773_Protein disulfide-isomer.	proteomics_liver	LAT	sp|P27773|PDIA3_MOUSE	Protein disulfide-isomerase A3  OS=Mus musculus (Mouse) GN=Pdia3 PE=1 SV=2	P27773	-0.0895385344407131	0.708780108944153	0	0.171352704277592	0.119432650310736	0	0.358711311899165		0
P50247_Adenosylhomocysteinase	proteomics_liver	LAT	sp|P50247|SAHH_MOUSE	Adenosylhomocysteinase  OS=Mus musculus (Mouse) GN=Ahcy PE=1 SV=3	P50247	0.0555330296367273	0.708780108944153	0	-0.124259285520743	0.0689055808638089	0	0.0372540526864431		0
Q9D8U8_Sorting nexin-5	proteomics_liver	LAT	sp|Q9D8U8|SNX5_MOUSE	Sorting nexin-5  OS=Mus musculus (Mouse) GN=Snx5 PE=1 SV=1	Q9D8U8	-0.0819570637697993	0.709946261287308	0	0.251756026902992	0.113633398313334	0	0.602041091491019		0
P10107_Annexin A1	proteomics_liver	LAT	sp|P10107|ANXA1_MOUSE	Annexin A1  OS=Mus musculus (Mouse) GN=Anxa1 PE=1 SV=2	P10107	-0.907926263195698	0.711391960016155	0	0.667995451545899	0.524832249968705	0	0.565069928949476		0
Q9CXE7_Transmembrane emp24 doma.	proteomics_liver	LAT	sp|Q9CXE7|TMED5_MOUSE	Transmembrane emp24 domain-containing protein 5  OS=Mus musculus (Mouse) GN=Tmed5 PE=1 SV=1	Q9CXE7	0.888943869516243	0.711391960016155	0	1.65531002573956	0.109370942927815	0	0.260679676871301		0
Q91XE8_Transmembrane protein 205	proteomics_liver	LAT	sp|Q91XE8|TM205_MOUSE	Transmembrane protein 205  OS=Mus musculus (Mouse) GN=Tmem205 PE=1 SV=1	Q91XE8	0.1624213379319	0.711391960016155	0	0.348597578795232	0.0155689782865483	1	0.270336090060879		0
Q9JK38_Glucosamine 6-phosphate .	proteomics_liver	LAT	sp|Q9JK38|GNA1_MOUSE	Glucosamine 6-phosphate N-acetyltransferase  OS=Mus musculus (Mouse) GN=Gnpnat1 PE=1 SV=1	Q9JK38	0.0816192657885395	0.711391960016155	0	0.03075102452663	0.75375757922783	0	0.700134332907464		0
Q9DC61_Mitochondrial-processing.	proteomics_liver	LAT	sp|Q9DC61|MPPA_MOUSE	Mitochondrial-processing peptidase subunit alpha  OS=Mus musculus (Mouse) GN=Pmpca PE=1 SV=1	Q9DC61	-0.0664071326923015	0.711391960016155	0	-0.10475537884005	0.386659857021843	0	0.469105664456746		0
P59999_Actin-related protein 2/.	proteomics_liver	LAT	sp|P59999|ARPC4_MOUSE	Actin-related protein 2/3 complex subunit 4  OS=Mus musculus (Mouse) GN=Arpc4 PE=1 SV=3	P59999	0.0626936505737419	0.711391960016155	0	0.213885543076813	0.0322674607461574	1	0.243366425440079		0
P14685_26S proteasome non-ATPas.	proteomics_liver	LAT	sp|P14685|PSMD3_MOUSE	26S proteasome non-ATPase regulatory subunit 3  OS=Mus musculus (Mouse) GN=Psmd3 PE=1 SV=3	P14685	0.0664442761670152	0.712025525530397	0	0.123935226494869	0.16182994922423	0	0.103524315920653		0
O35728_Cytochrome P450 4A14	proteomics_liver	LAT	sp|O35728|CP4AE_MOUSE	Cytochrome P450 4A14  OS=Mus musculus (Mouse) GN=Cyp4a14 PE=1 SV=1	O35728	-0.32688370406856	0.713690044414621	0	2.54798296661507	0.0487610080474727	1	0.194615412432503		0
P22907_Porphobilinogen deaminase	proteomics_liver	LAT	sp|P22907|HEM3_MOUSE	Porphobilinogen deaminase  OS=Mus musculus (Mouse) GN=Hmbs PE=1 SV=2	P22907	0.0797617826589807	0.714363946310864	0	0.986264588402474	0.0555431121876017	0	0.485825446143756		0
O88986_2-amino-3-ketobutyrate c.	proteomics_liver	LAT	sp|O88986|KBL_MOUSE	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial  OS=Mus musculus (Mouse) GN=Gcat PE=1 SV=2	O88986	-0.0304103461149197	0.714363946310864	0	0.252333937666101	0.00122086704077535	1	0.20750976281393		0
Q91WG0_Acylcarnitine hydrolase	proteomics_liver	LAT	sp|Q91WG0|EST2C_MOUSE	Acylcarnitine hydrolase  OS=Mus musculus (Mouse) GN=Ces2c PE=1 SV=1	Q91WG0	-0.211943686576603	0.714856217366016	0	-1.93068075392055	0.0280230861111893	1	0.729900294652909		0
Q91Z53_Glyoxylate reductase/hyd.	proteomics_liver	LAT	sp|Q91Z53|GRHPR_MOUSE	Glyoxylate reductase/hydroxypyruvate reductase  OS=Mus musculus (Mouse) GN=Grhpr PE=1 SV=1	Q91Z53	-0.0765213338409687	0.714859663050258	0	-0.364376256248001	5.15482726729887e-05	1	0.621279647028071		0
P60229_Eukaryotic translation i.	proteomics_liver	LAT	sp|P60229|EIF3E_MOUSE	Eukaryotic translation initiation factor 3 subunit E  OS=Mus musculus (Mouse) GN=Eif3e PE=1 SV=1	P60229	-0.0673833123636598	0.714859663050258	0	-0.0447235326195532	0.560974381909004	0	0.95106619542112		0
Q9CQE8_RNA transcription, trans.	proteomics_liver	LAT	sp|Q9CQE8|RTRAF_MOUSE	RNA transcription, translation and transport factor protein  OS=Mus musculus (Mouse) GN=RTRAF PE=1 SV=1	Q9CQE8	-0.221756195440925	0.716870429474633	0	-0.361973383032058	0.514271858624101	0	0.445628932890768		0
Q8R059_UDP-glucose 4-epimerase	proteomics_liver	LAT	sp|Q8R059|GALE_MOUSE	UDP-glucose 4-epimerase  OS=Mus musculus (Mouse) GN=Gale PE=1 SV=1	Q8R059	-0.0811503423906004	0.716870429474633	0	-0.237317323327858	0.099846391382157	0	0.794187550763755		0
E9PV24_Fibrinogen alpha chain	proteomics_liver	LAT	sp|E9PV24|FIBA_MOUSE	Fibrinogen alpha chain  OS=Mus musculus (Mouse) GN=Fga PE=1 SV=1	E9PV24	-0.0505391643578861	0.717537799009725	0	-0.0590021705173278	0.633637477772958	0	0.914798604872611		0
Q9CYV5_Transmembrane protein 135	proteomics_liver	LAT	sp|Q9CYV5|TM135_MOUSE	Transmembrane protein 135  OS=Mus musculus (Mouse) GN=Tmem135 PE=2 SV=1	Q9CYV5	0.110968039041143	0.717866707986748	0	-0.163822260614982	0.278536298046386	0	0.461963920796427		0
Q8BWN8_Acyl-coenzyme A thioeste.	proteomics_liver	LAT	sp|Q8BWN8|ACOT4_MOUSE	Acyl-coenzyme A thioesterase 4  OS=Mus musculus (Mouse) GN=Acot4 PE=1 SV=1	Q8BWN8	0.738627166161944	0.718298173265578	0	1.02817525650698	1.5488184865498e-05	1	0.740098661106326		0
Q8BRF7_Sec1 family domain-conta.	proteomics_liver	LAT	sp|Q8BRF7|SCFD1_MOUSE	Sec1 family domain-containing protein 1  OS=Mus musculus (Mouse) GN=Scfd1 PE=1 SV=1	Q8BRF7	-0.695100877568272	0.718298173265578	0	0.0767055333820359	0.547656859918271	0	0.842421202693593		0
Q91W50_Cold shock domain-contai.	proteomics_liver	LAT	sp|Q91W50|CSDE1_MOUSE	Cold shock domain-containing protein E1  OS=Mus musculus (Mouse) GN=Csde1 PE=1 SV=1	Q91W50	-0.500611860274141	0.719006162301036	0	0.205194733662776	0.417927299988942	0	0.766975728953572		0
Q6XVG2_Cytochrome P450 2C54	proteomics_liver	LAT	sp|Q6XVG2|CP254_MOUSE	Cytochrome P450 2C54  OS=Mus musculus (Mouse) GN=Cyp2c54 PE=1 SV=1	Q6XVG2	0.203417407549932	0.719006162301036	0	0.308346171015039	0.159483147484356	0	0.446636135186511		0
Q9EP96_Solute carrier organic a.	proteomics_liver	LAT	sp|Q9EP96|SO1A4_MOUSE	Solute carrier organic anion transporter family member 1A4  OS=Mus musculus (Mouse) GN=Slco1a4 PE=1 SV=1	Q9EP96	0.154086664867027	0.719006162301036	0	1.69861542709175	0.000994728494927064	1	0.486639595821341		0
